id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,kfold
1315,60,technician,married,unknown,no,132,yes,no,unknown,20,may,21,11,-1,0,unknown,0,3
24782,49,unemployed,married,secondary,no,13818,no,no,cellular,21,nov,201,1,113,2,failure,0,3
3289,38,technician,single,secondary,no,2079,yes,yes,unknown,29,may,122,1,-1,0,unknown,0,3
25601,18,student,single,unknown,no,108,no,no,cellular,8,sep,169,1,-1,0,unknown,1,3
21823,42,management,married,tertiary,no,2463,no,no,cellular,26,oct,183,2,-1,0,unknown,0,3
1899,36,blue-collar,married,primary,no,243,yes,yes,unknown,30,may,118,2,-1,0,unknown,0,3
6107,48,entrepreneur,married,secondary,no,2247,yes,no,unknown,2,jun,60,9,-1,0,unknown,0,3
5945,40,management,single,tertiary,no,-222,yes,no,unknown,5,jun,221,1,-1,0,unknown,0,3
12817,53,entrepreneur,married,tertiary,no,49,no,yes,cellular,23,jul,419,5,-1,0,unknown,0,3
12866,55,technician,married,secondary,no,1938,no,yes,cellular,18,aug,193,1,386,3,success,1,3
17235,40,unemployed,married,secondary,no,277,yes,no,unknown,26,may,228,2,-1,0,unknown,0,3
15474,45,admin.,married,secondary,no,153,no,no,cellular,5,aug,277,1,-1,0,unknown,1,3
20625,51,admin.,married,secondary,no,423,yes,yes,cellular,14,jan,236,1,90,1,failure,0,3
3418,50,technician,married,primary,no,-315,no,yes,cellular,21,nov,61,7,136,1,failure,0,3
5301,46,technician,divorced,secondary,no,119,yes,no,unknown,27,may,106,1,-1,0,unknown,0,3
19492,43,technician,married,secondary,no,764,yes,no,cellular,18,nov,164,5,127,5,failure,0,3
10551,32,technician,single,secondary,no,-23,no,yes,cellular,7,aug,152,5,-1,0,unknown,0,3
11198,58,technician,married,secondary,no,99,no,no,telephone,22,sep,396,2,-1,0,unknown,1,3
5088,37,blue-collar,married,secondary,no,398,yes,no,unknown,19,may,206,1,-1,0,unknown,0,3
3848,33,housemaid,married,primary,no,212,yes,no,cellular,11,jul,260,2,-1,0,unknown,0,3
17091,44,self-employed,married,secondary,no,465,no,no,cellular,22,aug,160,1,-1,0,unknown,0,3
26655,54,retired,single,secondary,no,10621,no,no,cellular,30,jul,187,2,-1,0,unknown,0,3
7934,51,blue-collar,married,primary,no,804,yes,no,cellular,9,jul,176,1,-1,0,unknown,0,3
15793,28,blue-collar,single,secondary,no,-127,yes,no,cellular,4,jul,1044,3,-1,0,unknown,1,3
24165,60,retired,married,secondary,no,4,no,no,cellular,28,aug,602,3,-1,0,unknown,0,3
485,45,management,married,tertiary,no,-459,no,no,cellular,21,aug,508,6,-1,0,unknown,0,3
17574,28,blue-collar,married,secondary,no,-185,yes,yes,unknown,13,may,170,1,-1,0,unknown,0,3
4579,42,unemployed,divorced,secondary,no,325,yes,no,unknown,28,may,97,4,-1,0,unknown,0,3
7838,45,blue-collar,married,secondary,no,146,yes,yes,cellular,6,apr,294,1,305,15,failure,0,3
18910,45,management,married,unknown,no,9051,yes,no,unknown,19,may,124,63,-1,0,unknown,0,3
4826,64,housemaid,married,unknown,no,2645,no,no,telephone,3,feb,219,2,-1,0,unknown,1,3
13335,46,technician,married,secondary,no,4023,yes,no,cellular,7,aug,131,2,-1,0,unknown,0,3
14793,44,admin.,married,unknown,no,40,no,yes,unknown,6,may,160,2,-1,0,unknown,0,3
16938,60,admin.,married,secondary,no,0,no,no,cellular,5,aug,202,1,-1,0,unknown,0,3
8834,27,technician,single,secondary,no,439,yes,no,cellular,15,apr,1038,2,-1,0,unknown,1,3
6373,35,technician,single,secondary,no,230,no,no,cellular,3,feb,288,1,-1,0,unknown,0,3
5772,47,management,married,tertiary,no,1649,yes,no,cellular,5,may,217,2,-1,0,unknown,0,3
16219,34,admin.,single,unknown,no,2434,yes,no,unknown,6,may,218,4,-1,0,unknown,0,3
14733,45,services,married,secondary,no,27,yes,yes,cellular,31,jul,43,2,-1,0,unknown,0,3
1135,37,admin.,married,secondary,no,2061,yes,yes,cellular,7,oct,867,2,107,4,success,0,3
3248,40,admin.,married,primary,no,72,yes,yes,cellular,21,nov,849,1,-1,0,unknown,1,3
16739,37,services,married,primary,yes,-483,yes,yes,cellular,6,may,222,2,168,3,failure,0,3
8169,42,housemaid,married,primary,no,-209,no,yes,cellular,11,aug,90,2,-1,0,unknown,0,3
17030,58,entrepreneur,married,primary,no,1249,no,no,cellular,5,feb,187,1,-1,0,unknown,0,3
9309,39,blue-collar,married,primary,no,1005,no,no,unknown,6,jun,158,2,-1,0,unknown,0,3
1862,32,management,single,tertiary,no,261,no,no,cellular,9,feb,13,5,-1,0,unknown,0,3
19893,39,blue-collar,married,primary,no,8637,yes,no,telephone,20,apr,78,1,313,1,failure,0,3
15620,27,management,single,tertiary,no,0,yes,no,cellular,1,apr,124,1,-1,0,unknown,0,3
3352,50,technician,divorced,secondary,no,8016,no,no,cellular,17,jul,903,4,-1,0,unknown,0,3
20658,40,admin.,married,tertiary,no,1108,no,no,cellular,11,aug,170,2,112,1,success,0,3
22512,33,blue-collar,divorced,secondary,no,865,yes,no,cellular,18,may,158,2,-1,0,unknown,0,3
1595,34,admin.,single,tertiary,no,2045,no,no,cellular,29,jan,146,2,-1,0,unknown,0,3
1077,58,admin.,married,secondary,no,169,no,no,cellular,13,aug,880,1,92,8,success,1,3
3333,57,management,married,tertiary,no,24498,no,no,cellular,21,nov,161,5,-1,0,unknown,0,3
23837,39,management,married,tertiary,no,-409,yes,no,cellular,29,jul,590,23,-1,0,unknown,0,3
21769,30,technician,single,secondary,no,963,yes,no,cellular,18,may,66,1,-1,0,unknown,0,3
15381,37,self-employed,married,secondary,no,883,no,no,unknown,11,jun,153,1,-1,0,unknown,0,3
17426,30,admin.,married,secondary,no,187,yes,no,cellular,7,may,56,1,170,1,failure,0,3
6905,30,admin.,single,secondary,no,1450,yes,no,cellular,18,may,298,1,355,1,failure,0,3
17889,28,services,single,secondary,no,40,yes,no,unknown,28,may,313,2,-1,0,unknown,0,3
15626,38,management,single,tertiary,no,3141,no,no,cellular,9,nov,347,4,189,2,success,1,3
13846,51,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,173,2,-1,0,unknown,0,3
17242,40,blue-collar,married,secondary,no,1508,no,no,cellular,3,nov,177,2,85,3,failure,0,3
4388,45,entrepreneur,married,tertiary,no,98,no,no,cellular,1,jun,761,2,-1,0,unknown,0,3
7844,36,blue-collar,married,primary,no,2079,yes,yes,unknown,19,may,403,2,-1,0,unknown,0,3
4909,40,technician,divorced,tertiary,no,1871,yes,no,cellular,17,nov,64,1,-1,0,unknown,0,3
21430,45,blue-collar,married,primary,no,300,yes,no,cellular,29,jan,203,1,261,3,failure,0,3
23173,32,management,single,tertiary,no,100,no,no,cellular,12,aug,181,2,-1,0,unknown,0,3
7117,23,blue-collar,married,secondary,no,94,yes,no,unknown,5,may,193,1,-1,0,unknown,0,3
15422,45,services,married,secondary,no,1181,yes,no,cellular,7,aug,141,3,-1,0,unknown,0,3
13407,30,blue-collar,married,primary,no,5956,yes,yes,unknown,4,jul,538,1,-1,0,unknown,0,3
25591,49,blue-collar,married,primary,no,0,yes,no,cellular,2,feb,210,1,-1,0,unknown,0,3
1360,40,self-employed,single,tertiary,no,2893,no,no,cellular,2,jun,76,3,-1,0,unknown,0,3
15164,39,blue-collar,married,primary,no,12848,yes,no,unknown,5,jun,337,2,-1,0,unknown,0,3
12412,50,technician,married,secondary,no,797,yes,no,unknown,6,may,354,1,-1,0,unknown,0,3
12587,26,technician,married,secondary,no,744,no,no,cellular,15,apr,609,1,-1,0,unknown,0,3
6932,30,management,single,tertiary,no,47,no,yes,cellular,31,jul,11,17,-1,0,unknown,0,3
15857,39,blue-collar,single,secondary,no,116,yes,no,unknown,26,may,182,3,-1,0,unknown,0,3
20380,22,student,single,secondary,no,120,no,no,cellular,7,dec,245,5,-1,0,unknown,0,3
14869,52,management,divorced,tertiary,no,427,no,yes,telephone,20,nov,36,3,-1,0,unknown,0,3
5636,30,student,single,secondary,no,2046,no,no,telephone,21,apr,595,3,254,1,failure,1,3
23605,53,services,married,primary,no,46,yes,no,unknown,7,may,274,1,-1,0,unknown,0,3
6799,52,blue-collar,married,secondary,no,148,yes,no,unknown,13,may,83,1,-1,0,unknown,0,3
5835,46,management,married,tertiary,no,0,no,no,cellular,27,aug,121,2,-1,0,unknown,0,3
6049,48,blue-collar,married,secondary,no,0,no,no,cellular,6,aug,311,5,-1,0,unknown,0,3
5768,35,services,married,secondary,no,1453,yes,no,unknown,28,may,199,1,-1,0,unknown,0,3
8170,33,services,married,secondary,no,227,yes,yes,cellular,13,aug,477,2,-1,0,unknown,1,3
15432,45,management,married,tertiary,no,1309,no,no,cellular,2,jul,367,1,-1,0,unknown,1,3
21616,18,student,single,primary,no,608,no,no,cellular,13,nov,210,1,93,1,success,1,3
23874,53,self-employed,married,secondary,no,1066,yes,no,cellular,18,nov,110,1,186,3,failure,0,3
14572,55,management,married,secondary,no,1928,no,no,cellular,21,nov,87,4,-1,0,unknown,0,3
15324,44,blue-collar,married,secondary,no,236,yes,no,unknown,12,may,596,1,-1,0,unknown,0,3
21374,44,management,single,tertiary,yes,12,yes,no,cellular,19,nov,126,2,-1,0,unknown,0,3
8070,38,technician,divorced,secondary,no,631,yes,no,cellular,25,aug,343,2,-1,0,unknown,0,3
12581,47,technician,divorced,tertiary,no,8422,no,no,cellular,8,aug,200,4,-1,0,unknown,0,3
6541,39,entrepreneur,married,secondary,no,0,yes,no,unknown,15,may,171,10,-1,0,unknown,0,3
20247,32,admin.,married,secondary,no,76,yes,no,unknown,21,may,189,2,-1,0,unknown,0,3
15566,24,blue-collar,single,secondary,no,3,yes,no,cellular,15,may,311,1,-1,0,unknown,0,3
12967,45,blue-collar,married,unknown,no,850,no,no,cellular,19,aug,211,2,-1,0,unknown,0,3
10495,36,technician,single,secondary,no,4136,yes,no,unknown,30,may,812,3,-1,0,unknown,1,3
6875,39,management,single,tertiary,no,1457,yes,no,cellular,20,apr,430,1,-1,0,unknown,0,3
24019,60,retired,divorced,primary,no,8434,no,no,telephone,2,nov,105,2,-1,0,unknown,0,3
2258,58,blue-collar,married,primary,no,3108,no,yes,cellular,21,nov,53,1,-1,0,unknown,0,3
4827,52,services,divorced,secondary,no,3204,no,no,cellular,19,nov,77,1,-1,0,unknown,0,3
24897,34,blue-collar,married,secondary,no,-58,yes,yes,unknown,28,may,157,2,-1,0,unknown,0,3
9500,45,technician,married,secondary,no,398,yes,no,cellular,29,jan,227,1,246,5,failure,0,3
24383,47,management,married,unknown,no,641,no,no,cellular,21,nov,501,3,-1,0,unknown,0,3
12678,38,technician,married,secondary,no,4030,yes,no,cellular,19,nov,75,2,177,5,failure,0,3
21241,40,services,married,secondary,no,-80,yes,no,unknown,2,jun,147,1,-1,0,unknown,0,3
14276,31,management,single,tertiary,no,350,no,no,cellular,29,aug,71,24,-1,0,unknown,0,3
14487,47,entrepreneur,married,unknown,yes,-1445,yes,no,unknown,12,may,379,2,-1,0,unknown,0,3
13938,59,management,married,unknown,no,8674,no,no,cellular,5,mar,64,1,-1,0,unknown,0,3
8820,58,retired,divorced,primary,no,1194,yes,no,cellular,22,may,807,1,310,1,other,0,3
22179,40,management,married,tertiary,no,572,no,no,cellular,2,feb,133,3,5,2,other,0,3
21834,35,management,married,unknown,no,2326,yes,yes,cellular,16,sep,319,1,-1,0,unknown,1,3
17353,51,management,married,secondary,no,335,no,no,cellular,22,apr,234,1,-1,0,unknown,0,3
10789,25,retired,single,secondary,no,366,no,yes,cellular,15,may,102,2,364,2,failure,0,3
4130,38,blue-collar,divorced,secondary,no,595,yes,no,cellular,7,may,245,3,-1,0,unknown,0,3
16134,32,services,single,secondary,no,284,yes,no,unknown,28,may,63,2,-1,0,unknown,0,3
8500,29,management,single,secondary,no,0,yes,yes,unknown,27,may,92,2,-1,0,unknown,0,3
8915,44,services,married,secondary,no,556,no,no,unknown,19,may,134,3,-1,0,unknown,0,3
1902,42,self-employed,married,secondary,no,95,no,no,cellular,19,aug,119,6,-1,0,unknown,0,3
10588,27,admin.,married,secondary,no,-401,yes,yes,cellular,3,feb,205,3,214,1,failure,0,3
2091,60,technician,married,secondary,no,2639,yes,no,unknown,14,may,483,2,-1,0,unknown,0,3
12902,28,management,single,tertiary,no,678,no,yes,cellular,4,may,115,3,-1,0,unknown,0,3
7088,42,services,married,secondary,no,0,yes,no,unknown,7,may,132,3,-1,0,unknown,0,3
178,33,self-employed,married,tertiary,no,-103,yes,no,unknown,28,may,268,1,-1,0,unknown,0,3
9717,30,unemployed,single,tertiary,no,1622,no,no,cellular,19,nov,242,1,-1,0,unknown,0,3
21546,39,services,divorced,secondary,yes,-96,yes,yes,telephone,12,may,38,6,-1,0,unknown,0,3
21966,52,blue-collar,married,secondary,no,955,no,yes,cellular,3,feb,153,1,48,3,success,1,3
23137,30,self-employed,married,primary,no,674,yes,no,cellular,21,nov,72,2,-1,0,unknown,0,3
24821,48,services,married,primary,no,483,no,no,cellular,6,aug,119,2,-1,0,unknown,0,3
23250,48,management,single,tertiary,no,648,yes,no,cellular,31,jul,462,2,-1,0,unknown,0,3
10436,33,technician,married,secondary,no,9305,yes,no,cellular,17,apr,407,2,-1,0,unknown,0,3
18918,38,management,married,tertiary,no,120,no,no,cellular,13,aug,449,4,-1,0,unknown,0,3
13911,57,self-employed,married,tertiary,no,192,yes,no,cellular,7,may,320,1,-1,0,unknown,0,3
5392,47,admin.,married,secondary,no,24556,no,no,telephone,20,oct,309,1,-1,0,unknown,0,3
1678,48,services,single,primary,no,1499,yes,no,cellular,12,may,17,7,-1,0,unknown,0,3
4522,36,admin.,single,secondary,no,0,no,no,cellular,28,jan,142,1,-1,0,unknown,0,3
3687,23,services,single,secondary,no,279,yes,no,cellular,18,may,843,1,370,1,failure,1,3
15977,22,student,single,secondary,no,107,no,no,cellular,14,apr,125,1,-1,0,unknown,1,3
21580,55,blue-collar,married,secondary,no,0,no,no,unknown,12,jun,614,2,-1,0,unknown,1,3
4897,36,management,married,tertiary,no,812,no,no,cellular,7,aug,99,4,-1,0,unknown,0,3
2776,40,management,single,tertiary,no,3797,no,no,cellular,14,dec,263,1,195,2,failure,0,3
842,33,self-employed,single,tertiary,no,301,yes,no,cellular,17,apr,446,1,-1,0,unknown,0,3
7787,44,technician,divorced,secondary,no,0,yes,no,cellular,7,jul,835,4,-1,0,unknown,0,3
8890,30,management,married,tertiary,no,1567,yes,no,cellular,12,aug,1133,4,-1,0,unknown,1,3
21522,53,management,married,tertiary,no,241,yes,no,cellular,19,nov,137,1,-1,0,unknown,0,3
24093,32,self-employed,single,tertiary,no,368,no,no,cellular,21,nov,149,2,-1,0,unknown,0,3
1070,41,technician,divorced,secondary,no,475,yes,no,cellular,28,aug,49,7,-1,0,unknown,0,3
20356,35,management,divorced,tertiary,no,538,yes,no,cellular,21,nov,109,2,193,4,failure,0,3
17609,28,services,single,secondary,no,126,no,no,cellular,7,jul,321,1,-1,0,unknown,0,3
10954,42,blue-collar,married,primary,no,-10,yes,no,unknown,9,may,291,4,-1,0,unknown,0,3
17348,42,technician,married,secondary,no,8036,no,no,unknown,9,jun,948,5,-1,0,unknown,0,3
20970,48,management,single,tertiary,no,5689,no,no,cellular,26,may,527,2,103,1,success,0,3
13589,37,technician,married,secondary,no,720,yes,no,cellular,8,apr,58,3,-1,0,unknown,0,3
20701,43,blue-collar,divorced,secondary,no,16,yes,no,unknown,14,may,485,2,-1,0,unknown,0,3
23081,46,services,married,secondary,no,692,yes,no,cellular,9,feb,388,3,257,2,failure,0,3
9863,55,retired,married,tertiary,no,127,no,no,cellular,5,feb,80,2,-1,0,unknown,0,3
16870,43,technician,married,tertiary,no,527,yes,no,unknown,26,may,166,12,-1,0,unknown,0,3
9030,42,services,single,unknown,no,4800,no,no,unknown,20,jun,10,11,-1,0,unknown,0,3
22885,36,management,married,tertiary,no,200,no,no,cellular,28,aug,131,1,-1,0,unknown,0,3
2658,36,management,married,tertiary,no,535,no,no,cellular,20,apr,150,2,-1,0,unknown,1,3
14822,42,technician,single,secondary,no,0,yes,no,unknown,6,may,293,1,-1,0,unknown,0,3
21257,24,management,single,tertiary,no,1085,no,yes,cellular,7,may,95,6,-1,0,unknown,0,3
5256,50,services,married,primary,no,5024,yes,yes,cellular,7,may,661,1,267,11,other,1,3
19751,29,management,single,tertiary,no,5359,no,no,cellular,18,feb,147,1,-1,0,unknown,1,3
752,36,management,married,tertiary,no,928,yes,no,cellular,20,apr,239,1,-1,0,unknown,0,3
17522,56,retired,married,tertiary,no,281,no,no,cellular,25,may,185,1,83,2,success,0,3
732,46,unknown,married,primary,no,285,no,no,unknown,11,jun,215,2,-1,0,unknown,0,3
25526,57,admin.,divorced,primary,no,179,yes,no,cellular,15,may,67,1,368,2,failure,0,3
13947,55,retired,married,secondary,no,0,no,yes,unknown,5,may,136,1,-1,0,unknown,0,3
24957,27,entrepreneur,single,tertiary,no,2159,yes,no,cellular,5,may,1101,1,-1,0,unknown,0,3
24174,38,housemaid,single,secondary,no,465,yes,no,cellular,16,mar,180,1,302,3,success,1,3
20750,30,technician,single,tertiary,no,198,yes,no,cellular,16,apr,308,1,-1,0,unknown,0,3
12922,35,services,single,secondary,no,5551,yes,no,cellular,20,nov,258,1,-1,0,unknown,0,3
644,31,blue-collar,married,secondary,no,297,yes,no,unknown,12,may,480,1,-1,0,unknown,0,3
7670,33,admin.,single,secondary,no,892,yes,no,unknown,21,may,151,1,-1,0,unknown,0,3
6735,39,blue-collar,married,tertiary,no,-33,yes,no,unknown,7,may,62,5,-1,0,unknown,0,3
26425,30,management,single,tertiary,no,424,no,no,cellular,16,apr,298,4,-1,0,unknown,1,3
3176,35,admin.,married,secondary,no,160,yes,yes,cellular,16,apr,304,1,-1,0,unknown,0,3
19861,22,student,single,secondary,no,1564,no,no,cellular,28,aug,36,2,-1,0,unknown,0,3
7811,40,admin.,married,secondary,no,-54,yes,no,cellular,8,may,183,1,-1,0,unknown,0,3
3669,35,blue-collar,married,tertiary,no,1016,yes,no,cellular,17,jul,294,2,-1,0,unknown,0,3
12452,54,blue-collar,married,primary,no,7073,no,no,cellular,26,aug,479,6,-1,0,unknown,0,3
20138,60,retired,married,tertiary,no,225,no,no,cellular,19,aug,54,2,-1,0,unknown,0,3
8845,44,services,divorced,secondary,no,2586,yes,no,unknown,5,may,160,1,-1,0,unknown,0,3
481,60,management,married,tertiary,no,0,no,no,cellular,7,aug,401,3,-1,0,unknown,1,3
24990,58,management,married,primary,no,1021,no,no,unknown,18,nov,205,1,-1,0,unknown,0,3
3558,31,entrepreneur,married,secondary,no,1302,yes,no,cellular,30,jul,89,3,-1,0,unknown,0,3
16846,46,blue-collar,married,secondary,no,1934,yes,no,unknown,13,may,20,1,-1,0,unknown,0,3
26543,38,blue-collar,single,secondary,no,1911,yes,no,cellular,31,jul,74,4,-1,0,unknown,0,3
10384,44,management,married,tertiary,no,254,yes,yes,cellular,11,may,145,2,300,3,failure,0,3
10535,58,blue-collar,married,secondary,no,144,no,yes,cellular,25,jul,71,2,-1,0,unknown,0,3
18289,30,blue-collar,single,secondary,no,3532,yes,no,unknown,26,may,279,5,-1,0,unknown,0,3
19126,62,retired,married,secondary,no,3114,no,no,cellular,18,may,243,2,186,1,success,1,3
23442,37,management,married,tertiary,no,569,yes,no,unknown,30,may,92,1,-1,0,unknown,0,3
6043,74,retired,married,tertiary,no,1843,no,no,cellular,15,sep,251,2,184,3,success,1,3
11202,28,technician,single,secondary,no,205,yes,no,unknown,12,may,92,3,-1,0,unknown,0,3
6859,35,admin.,single,secondary,no,128,no,no,unknown,12,jun,46,1,-1,0,unknown,0,3
26491,31,admin.,single,secondary,no,738,yes,no,cellular,18,jul,381,1,-1,0,unknown,0,3
3031,42,entrepreneur,married,secondary,no,2869,yes,no,unknown,3,jun,440,1,-1,0,unknown,0,3
14127,46,blue-collar,married,primary,no,174,no,yes,cellular,15,jul,90,1,-1,0,unknown,0,3
2591,59,management,married,tertiary,no,2319,yes,no,unknown,15,may,132,32,-1,0,unknown,0,3
6440,46,services,married,secondary,no,379,no,no,unknown,11,jun,886,2,-1,0,unknown,0,3
646,25,student,single,unknown,no,10788,no,no,cellular,23,dec,102,2,210,2,other,0,3
15163,58,admin.,married,secondary,no,169,no,no,cellular,15,feb,216,1,91,4,success,1,3
15114,60,housemaid,married,secondary,no,283,no,no,cellular,2,jun,138,1,-1,0,unknown,0,3
2854,33,services,married,secondary,no,288,yes,no,cellular,17,apr,306,1,-1,0,unknown,0,3
130,58,retired,married,secondary,no,2609,no,no,cellular,12,aug,136,5,-1,0,unknown,0,3
17626,43,technician,divorced,secondary,no,0,yes,no,cellular,5,may,150,2,342,2,failure,0,3
8641,28,admin.,single,secondary,no,350,yes,yes,unknown,19,may,5,2,-1,0,unknown,0,3
4632,58,unemployed,single,tertiary,no,2094,no,no,cellular,1,jun,161,2,-1,0,unknown,0,3
10911,52,blue-collar,married,primary,no,1515,no,no,cellular,7,aug,20,4,-1,0,unknown,0,3
25535,50,services,married,secondary,no,5,no,yes,cellular,11,jul,196,2,-1,0,unknown,0,3
5644,44,blue-collar,single,primary,no,1593,yes,no,cellular,19,nov,201,2,174,3,success,0,3
14220,30,management,single,tertiary,no,102,yes,no,cellular,18,dec,364,3,-1,0,unknown,1,3
7835,33,technician,married,secondary,no,557,no,no,cellular,4,may,367,1,-1,0,unknown,1,3
7757,57,management,divorced,tertiary,no,6468,yes,no,cellular,31,mar,684,4,-1,0,unknown,0,3
12332,53,admin.,divorced,secondary,no,223,yes,yes,cellular,22,jul,534,1,-1,0,unknown,0,3
10895,25,unemployed,married,secondary,no,715,no,no,cellular,4,may,254,4,-1,0,unknown,0,3
25938,50,management,divorced,secondary,no,-35,yes,no,cellular,18,aug,207,5,-1,0,unknown,0,3
2408,24,admin.,single,secondary,no,845,yes,no,unknown,13,may,105,1,-1,0,unknown,0,3
16435,55,blue-collar,married,secondary,no,12401,no,no,telephone,5,nov,111,9,511,4,other,0,3
3208,36,management,married,tertiary,yes,-485,yes,no,cellular,19,nov,278,1,-1,0,unknown,0,3
3397,31,blue-collar,single,secondary,yes,-9,yes,yes,unknown,11,jun,115,16,-1,0,unknown,0,3
4622,28,management,single,tertiary,no,7544,yes,no,unknown,26,may,470,1,-1,0,unknown,0,3
3468,35,blue-collar,married,secondary,no,253,yes,no,cellular,15,may,452,1,345,1,other,0,3
